image,classe,confiance,x1,y1,x2,y2
ANFR_650117.jpg,antenne,0.107,96.3,742.5,236.9,925.4
ANFR_650117.jpg,antenne,0.107,258.7,87.4,401.0,249.4
ANFR_683244.jpg,antenne,0.107,78.2,335.1,233.6,524.3
ANFR_683244.jpg,antenne,0.107,79.6,235.6,232.7,422.2
ANFR_771841.jpg,antenne,0.107,404.6,258.3,566.0,448.1
ANFR_814908.jpg,antenne,0.107,435.4,415.4,592.6,600.2
ANFR_814908.jpg,antenne,0.107,96.1,82.2,253.6,266.8
ANFR_1212322.jpg,antenne,0.106,375.0,455.2,530.7,627.4
ANFR_1212322.jpg,antenne,0.106,114.8,477.1,262.4,653.3
ANFR_1456691.jpg,antenne,0.106,760.1,215.2,914.2,398.7
ANFR_1511237.jpg,antenne,0.106,92.1,293.4,247.9,480.0
ANFR_1596728.jpg,antenne,0.106,79.3,747.1,232.5,930.5
ANFR_1596728.jpg,antenne,0.106,94.0,727.0,249.8,913.9
ANFR_1597175.jpg,antenne,0.106,429.3,344.6,575.1,530.4
ANFR_1597175.jpg,antenne,0.106,356.2,578.9,489.8,733.3
ANFR_1597519.jpg,antenne,0.106,97.4,745.3,255.7,930.0
ANFR_1597519.jpg,antenne,0.106,97.9,438.5,255.9,629.1
ANFR_1597519.jpg,antenne,0.106,97.4,538.4,256.2,730.2
ANFR_1669326.jpg,antenne,0.106,79.5,746.1,233.0,929.8
ANFR_1669326.jpg,antenne,0.106,77.5,82.7,231.9,267.3
ANFR_1679737.jpg,antenne,0.106,170.1,144.4,317.0,316.6
ANFR_1710227.jpg,antenne,0.106,761.8,415.7,920.0,604.7
ANFR_1710227.jpg,antenne,0.106,94.5,704.2,250.4,890.2
ANFR_1710227.jpg,antenne,0.106,762.1,669.6,922.6,861.5
ANFR_1710227.jpg,antenne,0.106,757.8,80.5,923.4,268.5
ANFR_1792887.jpg,antenne,0.106,98.4,748.8,257.0,930.8
ANFR_1831346.jpg,antenne,0.106,403.9,617.6,568.9,801.7
ANFR_1831346.jpg,antenne,0.106,629.6,677.8,781.1,857.5
ANFR_1831346.jpg,antenne,0.106,681.4,444.4,838.1,625.2
ANFR_1831346.jpg,antenne,0.106,527.2,76.3,670.8,236.9
ANFR_1950123.jpg,antenne,0.106,486.7,289.1,623.8,453.4
ANFR_1950494.jpg,antenne,0.106,96.6,97.8,257.5,290.1
ANFR_1950494.jpg,antenne,0.106,85.5,729.0,232.7,909.6
ANFR_2049015.jpg,antenne,0.106,95.1,722.2,253.3,911.3
ANFR_2049015.jpg,antenne,0.106,95.6,669.8,253.8,860.6
ANFR_2311941.jpg,antenne,0.106,429.0,456.4,574.2,624.1
ANFR_2311941.jpg,antenne,0.106,488.6,700.2,630.7,864.6
ANFR_2311941.jpg,antenne,0.106,762.0,503.9,918.3,699.0
ANFR_2385920.jpg,antenne,0.106,96.0,152.9,254.2,346.5
ANFR_2385920.jpg,antenne,0.106,762.5,234.7,921.2,425.5
ANFR_2385920.jpg,antenne,0.106,97.1,334.6,254.0,525.0
ANFR_2385920.jpg,antenne,0.106,761.6,125.3,923.0,319.9
ANFR_2385920.jpg,antenne,0.106,96.1,206.3,253.4,397.3
ANFR_2385920.jpg,antenne,0.106,81.4,124.5,235.1,316.4
ANFR_2516570.jpg,antenne,0.106,121.8,745.7,282.2,929.4
ANFR_2516570.jpg,antenne,0.106,117.3,566.4,270.6,755.9
ANFR_2516581.jpg,antenne,0.106,758.5,88.8,922.0,271.6
ANFR_2532695.jpg,antenne,0.106,93.4,724.6,250.2,913.1
ANFR_2636551.jpg,antenne,0.106,92.2,728.5,247.9,915.3
ANFR_2640050.jpg,antenne,0.106,95.2,697.7,252.2,891.0
ANFR_2640050.jpg,antenne,0.106,758.2,161.6,907.7,347.5
ANFR_2640050.jpg,antenne,0.106,761.1,573.0,920.2,757.7
ANFR_2654106.jpg,antenne,0.106,762.3,593.2,919.9,782.0
ANFR_2662883.jpg,antenne,0.106,762.1,536.1,920.3,728.7
ANFR_2662883.jpg,antenne,0.106,762.2,207.8,921.1,398.2
ANFR_2662883.jpg,antenne,0.106,758.2,86.7,922.9,269.4
ANFR_2662883.jpg,antenne,0.106,762.5,257.7,922.2,450.3
ANFR_2684361.jpg,antenne,0.106,104.7,711.6,252.2,887.0
ANFR_2684361.jpg,antenne,0.106,273.2,453.2,435.9,622.5
ANFR_2690727.jpg,antenne,0.106,758.7,82.0,925.8,269.1
ANFR_2697178.jpg,antenne,0.106,412.1,435.9,562.4,631.1
ANFR_2697178.jpg,antenne,0.106,99.6,105.6,258.3,292.9
ANFR_2697178.jpg,antenne,0.106,760.7,723.3,920.5,912.0
ANFR_2713171.jpg,antenne,0.106,785.9,288.0,938.6,473.6
ANFR_2734984.jpg,antenne,0.106,95.9,751.8,251.8,930.0
ANFR_2755704.jpg,antenne,0.106,96.1,748.4,253.9,931.3
ANFR_2755704.jpg,antenne,0.106,751.0,111.6,903.3,295.5
ANFR_2817293.jpg,antenne,0.106,784.4,655.2,932.2,830.5
ANFR_2817293.jpg,antenne,0.106,760.2,619.7,919.8,810.6
ANFR_2817293.jpg,antenne,0.106,759.8,252.6,914.5,445.2
ANFR_2828017.jpg,antenne,0.106,97.6,93.3,258.1,287.5
ANFR_2876424.jpg,antenne,0.106,434.9,478.5,570.3,659.7
ANFR_2876424.jpg,antenne,0.106,301.8,141.7,463.1,326.7
ANFR_2876424.jpg,antenne,0.106,761.4,671.5,921.1,862.2
ANFR_2885698.jpg,antenne,0.106,120.2,667.5,269.3,856.0
ANFR_2885698.jpg,antenne,0.106,106.1,644.0,258.8,830.1
ANFR_2989296.jpg,antenne,0.106,94.5,586.2,255.9,781.1
ANFR_3039108.jpg,antenne,0.106,95.7,100.1,255.3,291.8
ANFR_3062801.jpg,antenne,0.106,783.9,80.8,928.8,248.4
ANFR_3097902.jpg,antenne,0.106,96.1,85.4,254.0,269.1
ANFR_3097902.jpg,antenne,0.106,74.5,510.4,230.6,702.6
ANFR_3118421.jpg,antenne,0.106,95.1,723.1,252.6,911.8
ANFR_3143567.jpg,antenne,0.106,97.2,463.6,254.2,652.6
ANFR_3182931.jpg,antenne,0.106,734.6,79.6,899.8,267.2
ANFR_3244662.jpg,antenne,0.106,759.2,725.4,918.2,913.3
ANFR_3276112.jpg,antenne,0.106,761.0,259.9,920.4,450.8
ANFR_3276112.jpg,antenne,0.106,96.9,750.3,254.0,931.7
ANFR_435641.jpg,antenne,0.106,764.6,161.0,923.1,350.7
ANFR_435641.jpg,antenne,0.106,610.0,559.7,768.0,754.3
ANFR_435641.jpg,antenne,0.106,630.8,494.1,776.7,674.8
ANFR_450535.jpg,antenne,0.106,425.6,356.5,587.6,552.6
ANFR_450535.jpg,antenne,0.106,783.9,94.5,934.3,270.5
ANFR_462036.jpg,antenne,0.106,759.1,601.1,913.6,784.9
ANFR_462036.jpg,antenne,0.106,759.7,695.6,922.5,887.2
ANFR_462036.jpg,antenne,0.106,303.3,223.3,454.1,416.6
ANFR_472746.jpg,antenne,0.106,276.1,766.0,424.9,932.0
ANFR_531215.jpg,antenne,0.106,101.1,669.5,261.7,854.9
ANFR_601450.jpg,antenne,0.106,759.0,107.0,917.0,295.6
ANFR_601450.jpg,antenne,0.106,762.4,285.2,922.4,474.9
ANFR_601450.jpg,antenne,0.106,98.1,747.9,251.6,930.0
ANFR_601450.jpg,antenne,0.106,118.3,282.5,254.4,441.6
ANFR_601450.jpg,antenne,0.106,84.9,474.6,230.4,650.8
ANFR_605710.jpg,antenne,0.106,758.7,177.2,924.4,372.9
ANFR_650117.jpg,antenne,0.106,760.6,365.7,915.0,552.2
ANFR_650117.jpg,antenne,0.106,792.9,65.7,925.2,213.3
ANFR_683244.jpg,antenne,0.106,78.9,283.8,234.3,474.1
ANFR_683244.jpg,antenne,0.106,94.4,216.6,249.1,401.7
ANFR_683244.jpg,antenne,0.106,455.5,614.6,609.8,798.8
ANFR_683244.jpg,antenne,0.106,92.0,727.7,247.1,914.5
ANFR_683244.jpg,antenne,0.106,95.7,408.0,255.8,600.5
ANFR_690774.jpg,antenne,0.106,762.5,543.0,920.8,730.7
ANFR_771841.jpg,antenne,0.106,145.2,98.0,306.9,285.0
ANFR_814908.jpg,antenne,0.106,658.5,127.7,804.9,304.8
ANFR_814908.jpg,antenne,0.106,762.4,137.9,922.2,324.3
ANFR_953437.jpg,antenne,0.106,529.1,433.1,676.5,604.5
ANFR_953437.jpg,antenne,0.106,95.2,105.9,254.2,294.8
ANFR_1010485.jpg,antenne,0.105,80.9,747.2,229.9,927.4
ANFR_1212322.jpg,antenne,0.105,758.4,84.5,921.8,264.3
ANFR_1279490.jpg,antenne,0.105,95.8,762.7,248.0,935.3
ANFR_1511237.jpg,antenne,0.105,93.2,382.0,249.3,573.9
ANFR_1511237.jpg,antenne,0.105,91.3,339.1,247.2,526.4
ANFR_1513339.jpg,antenne,0.105,505.4,645.8,666.9,832.5
ANFR_1568341.jpg,antenne,0.105,98.9,257.2,256.7,447.7
ANFR_1568341.jpg,antenne,0.105,756.9,84.7,918.2,269.2
ANFR_1568341.jpg,antenne,0.105,97.9,150.4,257.0,344.9
ANFR_1568341.jpg,antenne,0.105,98.3,206.2,256.0,397.3
ANFR_1568341.jpg,antenne,0.105,95.7,747.6,254.1,931.2
ANFR_1584204.jpg,antenne,0.105,81.0,66.2,231.5,242.6
ANFR_1584204.jpg,antenne,0.105,97.2,730.6,255.7,914.1
ANFR_1584204.jpg,antenne,0.105,119.5,126.5,277.7,322.7
ANFR_1597175.jpg,antenne,0.105,128.1,217.7,281.9,394.6
ANFR_1597175.jpg,antenne,0.105,427.7,263.3,582.2,443.7
ANFR_1597519.jpg,antenne,0.105,762.5,284.8,923.3,476.0
ANFR_1597519.jpg,antenne,0.105,758.1,129.4,917.7,319.2
ANFR_1597519.jpg,antenne,0.105,97.2,589.9,255.8,781.6
ANFR_1679737.jpg,antenne,0.105,94.4,669.7,252.8,861.5
ANFR_1679737.jpg,antenne,0.105,94.4,566.4,252.9,757.4
ANFR_1679737.jpg,antenne,0.105,77.9,695.7,231.7,885.5
ANFR_1679737.jpg,antenne,0.105,94.5,616.9,253.1,808.5
ANFR_1681423.jpg,antenne,0.105,97.4,722.2,255.1,910.5
ANFR_1681423.jpg,antenne,0.105,757.2,101.9,913.9,275.4
ANFR_1710227.jpg,antenne,0.105,762.1,512.4,924.0,705.6
ANFR_1710227.jpg,antenne,0.105,96.1,98.2,256.3,289.0
ANFR_1710227.jpg,antenne,0.105,321.9,90.6,474.0,266.8
ANFR_1737051.jpg,antenne,0.105,429.0,738.3,582.8,913.6
ANFR_1831346.jpg,antenne,0.105,757.4,181.6,914.4,373.0
ANFR_1831346.jpg,antenne,0.105,610.3,689.7,771.7,880.6
ANFR_1831346.jpg,antenne,0.105,98.0,537.5,253.8,727.6
ANFR_1950494.jpg,antenne,0.105,760.7,413.5,917.2,603.9
ANFR_2049015.jpg,antenne,0.105,95.6,620.6,253.4,809.7
ANFR_2311941.jpg,antenne,0.105,107.6,508.9,258.0,702.2
ANFR_2311941.jpg,antenne,0.105,119.7,476.2,273.2,668.5
ANFR_2385920.jpg,antenne,0.105,783.4,313.0,935.2,500.3
ANFR_2385920.jpg,antenne,0.105,96.2,283.8,253.7,474.9
ANFR_2385920.jpg,antenne,0.105,762.2,181.0,921.7,373.5
ANFR_2516570.jpg,antenne,0.105,791.7,185.1,946.4,366.8
ANFR_2516570.jpg,antenne,0.105,95.1,640.8,255.4,833.0
ANFR_2516570.jpg,antenne,0.105,117.4,525.9,266.6,709.1
ANFR_2516581.jpg,antenne,0.105,759.4,126.0,920.5,321.2
ANFR_2516581.jpg,antenne,0.105,376.3,461.7,524.0,623.1
ANFR_2532695.jpg,antenne,0.105,426.2,367.3,580.2,544.1
ANFR_2532695.jpg,antenne,0.105,761.8,309.0,921.9,500.4
ANFR_2554661.jpg,antenne,0.105,453.2,297.3,583.9,451.4
ANFR_2567246.jpg,antenne,0.105,431.6,396.8,589.4,573.6
ANFR_2636551.jpg,antenne,0.105,83.2,70.2,230.8,242.0
ANFR_2636551.jpg,antenne,0.105,93.6,671.0,251.7,862.3
ANFR_2640050.jpg,antenne,0.105,95.9,571.3,253.2,761.7
ANFR_2640050.jpg,antenne,0.105,680.8,87.2,838.6,267.9
ANFR_2640050.jpg,antenne,0.105,78.2,640.4,233.8,829.2
ANFR_2654106.jpg,antenne,0.105,760.3,80.2,917.6,247.0
ANFR_2659994.jpg,antenne,0.105,787.0,343.9,920.9,507.5
ANFR_2684361.jpg,antenne,0.105,96.3,100.2,255.0,291.7
ANFR_2684361.jpg,antenne,0.105,123.7,464.3,273.9,636.7
ANFR_2684361.jpg,antenne,0.105,690.1,75.8,809.2,210.9
ANFR_2690727.jpg,antenne,0.105,580.9,576.1,723.5,761.8
ANFR_2697178.jpg,antenne,0.105,758.0,97.2,921.8,291.6
ANFR_2701364.jpg,antenne,0.105,428.1,369.9,589.6,546.0
ANFR_2734984.jpg,antenne,0.105,100.2,122.3,258.4,315.8
ANFR_2734984.jpg,antenne,0.105,435.5,347.1,573.1,506.6
ANFR_2817293.jpg,antenne,0.105,759.3,573.5,917.5,759.3
ANFR_2817293.jpg,antenne,0.105,783.9,120.6,939.4,312.7
ANFR_2828017.jpg,antenne,0.105,100.9,233.7,258.8,422.4
ANFR_2828017.jpg,antenne,0.105,760.1,464.8,915.1,652.4
ANFR_2828017.jpg,antenne,0.105,458.8,385.6,616.9,574.7
ANFR_2828017.jpg,antenne,0.105,757.2,79.6,922.4,266.9
ANFR_2876424.jpg,antenne,0.105,757.6,80.8,919.6,265.8
ANFR_2876424.jpg,antenne,0.105,91.1,107.1,248.1,294.0
ANFR_2885698.jpg,antenne,0.105,168.9,79.0,319.7,245.8
ANFR_2885698.jpg,antenne,0.105,85.5,416.2,228.1,598.5
ANFR_2886199.jpg,antenne,0.105,759.7,619.1,919.5,809.2
ANFR_2886199.jpg,antenne,0.105,758.4,723.2,917.0,912.1
ANFR_2917087.jpg,antenne,0.105,757.6,421.2,913.4,607.8
ANFR_2937855.jpg,antenne,0.105,97.7,567.7,254.5,756.4
ANFR_2957112.jpg,antenne,0.105,97.0,159.5,255.6,342.8
ANFR_2970803.jpg,antenne,0.105,639.1,193.7,788.3,367.5
ANFR_2970803.jpg,antenne,0.105,76.1,437.3,231.7,625.6
ANFR_2989296.jpg,antenne,0.105,78.3,469.8,230.9,654.7
ANFR_2989296.jpg,antenne,0.105,93.5,722.0,251.9,912.6
ANFR_2989296.jpg,antenne,0.105,77.3,744.2,232.4,930.3
ANFR_2989296.jpg,antenne,0.105,94.7,444.4,252.8,633.7
ANFR_2989296.jpg,antenne,0.105,80.4,70.4,229.2,242.7
ANFR_3041144.jpg,antenne,0.105,96.1,726.3,252.8,913.1
ANFR_3041144.jpg,antenne,0.105,94.9,86.7,251.9,270.3
ANFR_3050570.jpg,antenne,0.105,96.0,78.5,255.2,264.7
ANFR_3062801.jpg,antenne,0.105,95.5,96.0,256.5,288.1
ANFR_3062801.jpg,antenne,0.105,784.8,150.0,943.0,345.4
ANFR_3080386.jpg,antenne,0.105,774.9,703.7,924.4,889.2
ANFR_3080386.jpg,antenne,0.105,631.0,536.3,788.8,710.2
ANFR_3091650.jpg,antenne,0.105,195.7,672.4,342.3,848.6
ANFR_3091650.jpg,antenne,0.105,757.0,649.6,912.9,837.5
ANFR_3118421.jpg,antenne,0.105,95.8,670.7,254.2,861.1
ANFR_3120599.jpg,antenne,0.105,757.6,79.1,924.0,267.0
ANFR_3143567.jpg,antenne,0.105,96.8,94.3,257.8,288.0
ANFR_3161562.jpg,antenne,0.105,96.8,95.6,258.2,288.2
ANFR_3182931.jpg,antenne,0.105,96.0,99.0,256.5,291.7
ANFR_3204158.jpg,antenne,0.105,95.4,87.5,253.1,269.3
ANFR_3244662.jpg,antenne,0.105,82.9,260.3,234.9,446.7
ANFR_3276112.jpg,antenne,0.105,761.0,209.7,920.2,400.6
ANFR_3276112.jpg,antenne,0.105,761.1,309.3,922.3,501.1
ANFR_3276112.jpg,antenne,0.105,100.9,386.7,257.0,575.3
ANFR_435641.jpg,antenne,0.105,757.8,260.9,919.2,450.6
ANFR_435641.jpg,antenne,0.105,782.4,192.7,932.2,377.1
ANFR_435641.jpg,antenne,0.105,784.6,92.9,936.0,272.8
ANFR_437488.jpg,antenne,0.105,97.9,339.1,255.3,527.6
ANFR_437488.jpg,antenne,0.105,96.4,509.9,255.0,702.4
ANFR_450535.jpg,antenne,0.105,762.7,106.7,924.9,297.9
ANFR_450535.jpg,antenne,0.105,95.3,725.4,247.4,906.3
ANFR_450535.jpg,antenne,0.105,454.6,287.9,596.5,458.1
ANFR_462036.jpg,antenne,0.105,267.4,591.3,397.8,756.8
ANFR_472746.jpg,antenne,0.105,454.6,365.0,614.8,549.1
ANFR_601450.jpg,antenne,0.105,761.8,205.4,921.4,398.7
ANFR_601450.jpg,antenne,0.105,763.4,538.4,923.2,730.3
ANFR_601450.jpg,antenne,0.105,401.0,750.4,557.2,926.9
ANFR_605710.jpg,antenne,0.105,759.2,92.2,913.3,274.5
ANFR_650117.jpg,antenne,0.105,105.6,702.1,238.7,865.5
ANFR_650117.jpg,antenne,0.105,409.2,780.3,535.8,935.1
ANFR_650117.jpg,antenne,0.105,531.8,83.1,685.9,240.8
ANFR_683244.jpg,antenne,0.105,92.9,673.0,249.2,862.3
ANFR_690774.jpg,antenne,0.105,103.9,416.9,258.6,604.7
ANFR_690774.jpg,antenne,0.105,194.8,103.4,362.0,293.6
ANFR_690774.jpg,antenne,0.105,759.5,70.1,921.6,246.6
ANFR_771841.jpg,antenne,0.105,424.8,240.6,572.8,423.5
ANFR_771841.jpg,antenne,0.105,502.3,112.3,652.3,289.0
ANFR_814908.jpg,antenne,0.105,622.5,170.6,774.9,351.0
ANFR_814908.jpg,antenne,0.105,759.0,645.8,917.0,834.5
ANFR_1007156.jpg,antenne,0.104,450.7,87.5,610.3,266.1
ANFR_1279490.jpg,antenne,0.104,808.6,562.2,951.1,735.7
ANFR_1279490.jpg,antenne,0.104,152.4,334.4,309.9,516.1
ANFR_1279490.jpg,antenne,0.104,462.7,418.4,605.4,576.3
ANFR_1456691.jpg,antenne,0.104,757.6,86.4,917.5,270.0
ANFR_1456691.jpg,antenne,0.104,789.8,662.1,935.5,861.4
ANFR_1511237.jpg,antenne,0.104,80.0,405.4,233.9,595.5
ANFR_1511237.jpg,antenne,0.104,270.9,520.2,424.2,704.7
ANFR_1513339.jpg,antenne,0.104,101.6,613.1,249.9,787.5
ANFR_1568341.jpg,antenne,0.104,83.7,72.7,216.3,220.5
ANFR_1568371.jpg,antenne,0.104,75.8,68.8,226.9,243.5
ANFR_1596728.jpg,antenne,0.104,94.6,88.9,251.3,270.1
ANFR_1597519.jpg,antenne,0.104,98.5,387.3,256.8,577.6
ANFR_1597519.jpg,antenne,0.104,761.8,333.3,922.5,525.4
ANFR_1597519.jpg,antenne,0.104,96.9,694.6,255.0,887.0
ANFR_1597519.jpg,antenne,0.104,756.3,105.2,909.8,277.4
ANFR_1669326.jpg,antenne,0.104,95.5,670.2,254.0,861.4
ANFR_1679737.jpg,antenne,0.104,94.3,517.2,252.8,707.2
ANFR_1710227.jpg,antenne,0.104,782.3,700.5,934.3,888.3
ANFR_1710227.jpg,antenne,0.104,762.0,617.2,921.9,808.9
ANFR_1710227.jpg,antenne,0.104,783.5,744.9,937.9,928.7
ANFR_1710227.jpg,antenne,0.104,782.3,445.5,930.8,629.8
ANFR_1710227.jpg,antenne,0.104,782.5,489.7,935.3,679.2
ANFR_1792887.jpg,antenne,0.104,98.4,308.9,256.5,499.5
ANFR_1792887.jpg,antenne,0.104,759.9,76.9,913.7,246.6
ANFR_1831346.jpg,antenne,0.104,733.6,208.0,897.3,402.6
ANFR_1831346.jpg,antenne,0.104,734.6,157.0,896.9,347.2
ANFR_1950494.jpg,antenne,0.104,98.0,591.8,257.1,781.7
ANFR_2049015.jpg,antenne,0.104,434.0,479.3,568.3,636.8
ANFR_2368665.jpg,antenne,0.104,757.0,97.3,924.3,287.3
ANFR_2385920.jpg,antenne,0.104,762.6,385.2,924.6,578.3
ANFR_2385920.jpg,antenne,0.104,783.4,360.6,937.9,551.9
ANFR_2385920.jpg,antenne,0.104,98.4,383.4,256.6,575.0
ANFR_2385920.jpg,antenne,0.104,782.5,265.5,932.6,451.9
ANFR_2479993.jpg,antenne,0.104,759.0,122.9,915.7,317.4
ANFR_2479993.jpg,antenne,0.104,736.9,98.7,900.3,291.9
ANFR_2479993.jpg,antenne,0.104,761.3,591.8,921.6,781.7
ANFR_2516570.jpg,antenne,0.104,96.0,286.8,253.9,476.2
ANFR_2516581.jpg,antenne,0.104,758.4,181.9,918.2,373.9
ANFR_2532695.jpg,antenne,0.104,94.5,671.9,252.1,861.9
ANFR_2636551.jpg,antenne,0.104,94.0,619.5,251.5,809.3
ANFR_2640050.jpg,antenne,0.104,98.7,236.7,253.5,424.7
ANFR_2640050.jpg,antenne,0.104,330.4,456.0,493.6,647.9
ANFR_2640050.jpg,antenne,0.104,657.5,78.6,813.0,248.9
ANFR_2650209.jpg,antenne,0.104,486.4,538.4,638.5,724.8
ANFR_2650209.jpg,antenne,0.104,271.1,98.6,425.7,283.2
ANFR_2659994.jpg,antenne,0.104,94.6,725.0,250.6,913.3
ANFR_2659994.jpg,antenne,0.104,658.3,472.7,813.3,650.6
ANFR_2659994.jpg,antenne,0.104,765.7,512.5,929.2,705.9
ANFR_2662883.jpg,antenne,0.104,762.4,308.4,924.1,499.7
ANFR_2684361.jpg,antenne,0.104,298.4,443.1,453.0,608.7
ANFR_2684361.jpg,antenne,0.104,788.8,438.9,940.1,624.5
ANFR_2690727.jpg,antenne,0.104,783.4,75.1,925.7,228.0
ANFR_2697178.jpg,antenne,0.104,760.5,669.3,919.6,861.3
ANFR_2755704.jpg,antenne,0.104,683.6,743.3,848.7,922.8
ANFR_2755704.jpg,antenne,0.104,585.9,678.8,737.5,856.9
ANFR_2817293.jpg,antenne,0.104,763.9,89.9,917.5,251.7
ANFR_2817293.jpg,antenne,0.104,279.6,704.6,428.1,887.7
ANFR_2828017.jpg,antenne,0.104,98.2,463.7,256.2,652.4
ANFR_2828017.jpg,antenne,0.104,97.2,698.4,253.9,888.0
ANFR_2839581.jpg,antenne,0.104,759.9,87.1,920.7,270.6
ANFR_2876424.jpg,antenne,0.104,96.3,722.0,254.5,910.2
ANFR_2876424.jpg,antenne,0.104,761.0,233.4,919.9,424.8
ANFR_2880306.jpg,antenne,0.104,81.3,73.8,228.1,242.4
ANFR_2885698.jpg,antenne,0.104,757.1,90.1,917.9,273.5
ANFR_2886199.jpg,antenne,0.104,758.8,668.4,918.0,861.2
ANFR_2957112.jpg,antenne,0.104,758.0,82.6,922.5,268.8
ANFR_2989296.jpg,antenne,0.104,732.4,228.7,875.7,400.0
ANFR_2989296.jpg,antenne,0.104,655.1,547.4,813.3,728.2
ANFR_3039108.jpg,antenne,0.104,312.6,745.4,437.1,886.7
ANFR_3050570.jpg,antenne,0.104,82.2,71.0,228.7,240.7
ANFR_3080386.jpg,antenne,0.104,782.7,617.3,930.1,800.8
ANFR_3080386.jpg,antenne,0.104,756.6,90.2,916.3,272.2
ANFR_3080386.jpg,antenne,0.104,373.3,713.1,526.2,883.4
ANFR_3097729.jpg,antenne,0.104,95.3,439.5,253.0,629.2
ANFR_3097902.jpg,antenne,0.104,76.0,360.5,231.9,550.9
ANFR_3097902.jpg,antenne,0.104,93.4,388.3,255.0,580.6
ANFR_3097902.jpg,antenne,0.104,77.1,745.1,232.8,930.2
ANFR_3097902.jpg,antenne,0.104,94.0,337.4,254.8,528.7
ANFR_3118421.jpg,antenne,0.104,759.8,152.0,914.7,344.4
ANFR_3120599.jpg,antenne,0.104,94.7,86.7,252.3,270.3
ANFR_3143567.jpg,antenne,0.104,95.5,747.4,253.1,929.7
ANFR_3143567.jpg,antenne,0.104,97.9,414.2,254.5,604.1
ANFR_3161562.jpg,antenne,0.104,96.2,568.2,254.6,757.7
ANFR_3182931.jpg,antenne,0.104,759.6,721.8,920.3,911.0
ANFR_3182931.jpg,antenne,0.104,758.7,96.7,921.6,290.3
ANFR_3244662.jpg,antenne,0.104,99.8,131.8,256.7,323.6
ANFR_3244662.jpg,antenne,0.104,760.3,593.4,917.9,783.5
ANFR_3244662.jpg,antenne,0.104,93.9,330.7,252.0,522.0
ANFR_3244662.jpg,antenne,0.104,759.7,671.0,917.7,862.2
ANFR_3276112.jpg,antenne,0.104,95.5,84.1,253.2,268.8
ANFR_435641.jpg,antenne,0.104,783.6,136.2,934.7,324.6
ANFR_435641.jpg,antenne,0.104,605.7,617.8,762.0,807.8
ANFR_437488.jpg,antenne,0.104,80.6,439.3,233.4,626.5
ANFR_462036.jpg,antenne,0.104,90.0,518.5,228.8,694.3
ANFR_508958.jpg,antenne,0.104,97.3,388.4,255.1,577.8
ANFR_531215.jpg,antenne,0.104,96.3,81.3,255.6,267.6
ANFR_601450.jpg,antenne,0.104,763.8,588.5,921.7,779.9
ANFR_601450.jpg,antenne,0.104,762.9,490.2,922.0,680.3
ANFR_601450.jpg,antenne,0.104,96.1,76.7,246.0,242.4
ANFR_605710.jpg,antenne,0.104,656.9,757.2,820.5,937.1
ANFR_605710.jpg,antenne,0.104,654.4,725.6,799.6,897.4
ANFR_605710.jpg,antenne,0.104,736.4,158.5,902.4,349.8
ANFR_650117.jpg,antenne,0.104,760.5,409.3,919.1,601.8
ANFR_683244.jpg,antenne,0.104,78.3,383.3,235.0,573.8
ANFR_683244.jpg,antenne,0.104,76.0,643.8,231.0,833.0
ANFR_690774.jpg,antenne,0.104,375.2,485.2,538.1,677.8
ANFR_690774.jpg,antenne,0.104,759.3,259.2,919.3,449.3
ANFR_771841.jpg,antenne,0.104,403.6,209.6,561.2,399.6
ANFR_814908.jpg,antenne,0.104,783.8,201.4,934.7,391.2
ANFR_816571.jpg,antenne,0.104,99.5,129.2,254.5,314.7
ANFR_816571.jpg,antenne,0.104,168.6,68.7,324.4,245.1
ANFR_1010485.jpg,antenne,0.103,124.3,313.7,279.6,499.2
ANFR_1456691.jpg,antenne,0.103,450.7,429.7,612.0,621.2
ANFR_1511237.jpg,antenne,0.103,96.8,431.8,254.5,623.5
ANFR_1511237.jpg,antenne,0.103,74.6,76.3,230.8,264.5
ANFR_1511237.jpg,antenne,0.103,92.9,237.3,249.8,427.7
ANFR_1513339.jpg,antenne,0.103,246.9,198.0,396.3,375.6
ANFR_1513339.jpg,antenne,0.103,627.7,84.2,774.6,263.3
ANFR_1513339.jpg,antenne,0.103,528.6,443.2,683.6,627.3
ANFR_1513339.jpg,antenne,0.103,761.2,719.0,920.1,908.1
ANFR_1568341.jpg,antenne,0.103,98.9,306.8,257.9,498.8
ANFR_1568341.jpg,antenne,0.103,83.6,121.7,236.1,313.7
ANFR_1568371.jpg,antenne,0.103,737.2,278.2,903.5,472.2
ANFR_1584204.jpg,antenne,0.103,116.3,226.9,270.9,421.2
ANFR_1596728.jpg,antenne,0.103,757.4,84.2,916.7,269.3
ANFR_1597519.jpg,antenne,0.103,760.1,516.2,917.1,706.3
ANFR_1597519.jpg,antenne,0.103,98.6,150.9,258.3,344.7
ANFR_1597519.jpg,antenne,0.103,97.0,640.5,256.1,832.4
ANFR_1597519.jpg,antenne,0.103,762.4,233.1,922.2,425.4
ANFR_1669326.jpg,antenne,0.103,96.0,617.6,254.8,809.0
ANFR_1669326.jpg,antenne,0.103,95.3,412.9,254.6,604.3
ANFR_1669326.jpg,antenne,0.103,95.2,463.5,254.6,654.9
ANFR_1669326.jpg,antenne,0.103,95.3,362.0,254.4,553.1
ANFR_1669326.jpg,antenne,0.103,96.0,565.8,255.0,757.4
