id,sup_id,x_recal,y_recal,lat,lon,height_m,offset_m
335,3004897,656249.29,6966193.890000001,49.793122,2.392803,36.06,0.8399473374262749
336,3005935,631681.23,7000769.08,50.101503,2.046064,2.8700000000000045,18.472809118531217
337,3007120,612319.72,6984845.44,49.9561,1.779195,15.900000000000006,6.284076344264636
338,3008439,684388.64,6959893.29,49.737833,2.783573,14.700000000000005,6.692610492634589
339,3018890,683011.15,6956665.140000001,49.708792,2.76461,2.1599999999999966,13.508088627415864
340,3019238,683299.52,6950228.69,49.650965,2.768866,16.690000000000012,24.59740130651626
341,3021119,618498.9,6964464.0,49.773849,1.869281,5.939999999999998,40.88720560803722
342,3024341,703264.84,6973431.42,49.859647,3.04537,28.950000000000003,10.695356988798046
343,3030196,690735.3,6987465.15,49.985652,2.870934,25.04000000000002,12.924706895962276
344,3032941,642165.86,6981888.97,49.932984,2.195137,4.109999999999999,12.705425584632495
345,3035629,600276.68,7003172.0200000005,50.11889,1.607047,2.0600000000000023,29.230770275736763
346,3039108,637444.70005035,6998571.40455353,50.082366,2.126872,,0.0
347,3039875,681934.1,6948865.640000001,49.638679,2.750029,2.239999999999995,29.47628749055724
348,3040028,603187.1900000001,7000692.43,50.097079,1.648286,2.1099999999999994,2.844750700315013
349,3041144,689426.6000085,6963090.90457759,49.766666,2.853334,,0.0
350,3042481,647195.27,6979348.26,49.910602,2.265455,10.64,8.902304201709955
351,3044575,672120.42,6996389.66,50.065261,2.611003,2.219999999999999,12.274980661236093
352,3049260,705150.47,6959737.96,49.736608,3.071401,4.510000000000005,21.930768358381776
353,3050570,622515.1366351137,6999513.474987349,50.089167,1.918333,,0.0
354,3054701,655672.18,6973195.44,49.855982,2.384036,8.549999999999997,32.742442963722254
355,3062801,636820.7879829585,7006388.210871739,50.1525,2.116944,,0.0
356,3064052,687467.59,6970443.05,49.832684,2.825935,30.090000000000003,12.710514342340057
357,3075893,638847.0700000001,6958630.16,49.723727,2.152428,9.700000000000005,18.792701064334437
358,3078323,619105.81,6980146.600000001,49.914802,1.874599,2.0,36.29764899683559
359,3080386,620032.5611191072,7018109.525587373,50.255833,1.88,,0.0
360,3091650,709530.89999233,6989931.10455955,50.007797,3.132832,,0.0
361,3097729,701017.4033996615,6984787.44204049,49.961667,3.014167,,0.0
362,3097731,638409.4580673993,6982462.219645259,49.937778,2.142778,,0.0
363,3097902,689274.60000863,6979073.20456695,49.910247,2.850806,,0.0
364,3106612,618014.0,7006480.88,50.151162,1.854096,2.0700000000000003,29.560222355891412
365,3107663,659125.03,6986999.41,49.980213,2.430631,3.9099999999999966,24.275307390473955
366,3113346,686138.3,6967239.84,49.803879,2.807581,15.909999999999997,0.3645748600206093
367,3113498,636788.74,6955999.42,49.699888,2.124307,2.219999999999999,35.23322459309979
368,3113500,654707.1900000001,7009279.95,50.180009,2.366606,2.1099999999999994,38.47744536502699
369,3114315,664135.16,6979554.05,49.913639,2.501073,3.419999999999998,32.6944906855456
370,3116036,604575.11,7023140.640000001,50.298842,1.662352,2.03,39.7626892608724
371,3118129,666553.15,6982661.71,49.941687,2.534455,11.160000000000004,28.64997430260081
372,3118421,671154.6893367962,6985046.262167079,49.963333,2.598333,,0.0
373,3120599,605556.8783160716,7006545.958613388,50.15,1.68,,0.0
374,3126654,614215.8200000001,6964568.8100000005,49.774225,1.809846,2.549999999999983,29.65746006142432
375,3126973,620669.49,6984755.76,49.956399,1.895454,2.019999999999996,40.40825778537017
376,3143567,677679.3253830331,6965072.666039761,49.784167,2.690278,,0.0
377,3161504,640555.29,6995211.3,50.052491,2.170778,4.219999999999999,30.17927124265756
378,3161562,688063.8650644969,6991139.636126979,50.018611,2.833611,,0.0
379,3182931,611919.9098043645,6988780.790115462,49.991389,1.772778,,0.0
380,3185661,651296.46,6979554.74,49.912786,2.322477,14.149999999999991,1.8856579380629728
381,3191376,686071.66,6992005.2700000005,50.026345,2.80581,3.6100000000000136,31.831190286959192
382,3194814,605440.53,7020522.350000001,50.275467,1.675097,9.71,24.72341523105149
383,3204158,667953.9010825407,6983455.369349559,49.948889,2.553889,,0.0
384,3205561,611271.99,7005794.19,50.144082,1.76003,2.01,30.73566237441173
385,3244662,683369.7179662539,6953088.804529666,49.676667,2.769722,,0.0
386,3266631,609205.1,7007907.17,50.16276,1.730675,4.100000000000001,8.797661818324924
387,3273571,643878.21,6983437.19,49.947045,2.218753,4.719999999999999,31.75924908400087
388,3276112,652367.10003834,7001055.10455181,50.105977,2.334851,,0.0
389,3276765,659051.76,6981625.03,49.931933,2.430151,3.530000000000001,41.56728152615482
390,3282584,629316.77,7010043.82,50.184527,2.011432,17.650000000000006,9.672944184348554
391,3300148,647477.4960818079,6981010.3439880125,49.925556,2.269167,,0.0
392,3305084,693764.65,6971357.67,49.840995,2.913382,7.050000000000011,18.312811431877748
393,3313051,599136.01,7021322.66,50.28167,1.58658,25.34,1.0996218112387897
394,3321788,635637.3200000001,6979698.390000001,49.912676,2.104634,5.180000000000007,32.76509338989901
395,3322112,612229.2000000001,7024629.76,50.313327,1.769302,3.110000000000003,42.24877655745886
396,3324026,600875.4500000001,7015412.16,50.228885,1.612405,7.869999999999999,7.759489355878701
397,355018,618036.9400000001,6964990.63,49.77852,1.862768,30.629999999999995,0.4783623522637172
398,363918,651035.72,6976116.47,49.881881,2.319263,13.82,14.88214647036721
399,381895,649390.72,6976933.63,49.889092,2.296293,18.14,15.501154880931807
400,435641,616061.3749105278,6991068.556943076,50.0125,1.83,,0.0
401,437488,693456.20000526,6962906.50457771,49.765064,2.909232,,0.0
402,437497,644348.72,7004712.600000001,50.138164,2.222386,88.11000000000001,2.745142657842377
403,437657,608676.25,7000829.640000001,50.099131,1.724881,15.119999999999996,0.6174590017699293
404,438812,649779.5,6977020.25,49.889901,2.301688,23.790000000000006,24.158278014928204
405,440810,614628.5,6973527.38,49.854756,1.813704,29.879999999999995,2.101285603238693
406,450535,624964.80006038,6985878.30456226,49.967006,1.955045,,0.0
407,456417,649683.91,6979411.2,49.911371,2.300064,52.81,12.688229319179884
408,457248,616311.33,7003447.51,50.1237,1.830929,6.509999999999998,36.092310221684286
409,457460,658388.37,6982098.88,49.936146,2.420871,25.5,4.752050971289675
410,460754,695593.4500000001,6982998.23,49.94558,2.938661,2.75,32.57413314059866
411,461802,652439.48,6962644.23,49.760957,2.340343,11.570000000000007,17.82357621240627
412,462036,651323.0041998045,6975471.743229846,49.876111,2.323333,,0.0
413,468011,619049.56,7000222.3100000005,50.095096,1.86982,53.78999999999999,16.77743822691365
414,472746,699246.10000061,6961395.2045787,49.751519,2.989546,,0.0
415,474109,699408.9500000001,6971220.01,49.839788,2.99179,24.930000000000007,0.4004472663053472
416,474720,647735.72,6973580.640000001,49.858837,2.27371,15.159999999999997,9.213423239881177
417,474858,628296.23,6998431.7700000005,50.080137,1.999218,47.18000000000001,1.5037523378946065
418,474862,639540.99,7010843.37,50.192773,2.154295,34.80999999999999,10.711658632317706
419,476752,650995.7000000001,6976888.88,49.888816,2.318614,40.650000000000006,21.730254873516756
420,477605,705980.87,6961530.59,49.752707,3.082939,51.8,0.3873394115476999
421,479688,657428.21,6972263.47,49.847731,2.408533,5.369999999999997,26.654773151680143
422,482436,614714.2000000001,6998788.75,50.081651,1.809603,94.58,31.267806234261062
423,482468,645663.5,6968900.5200000005,49.816618,2.245537,41.81999999999999,5.547008782988192
424,483507,611275.88,7012430.04,50.203665,1.758626,14.489999999999997,6.108361359363529
425,483732,665164.34,6974955.74,49.87239,2.515782,15.400000000000006,0.3657723626538733
426,484040,648311.15,6975605.66,49.877075,2.28145,36.78,16.967612973195735
427,485901,596425.3200000001,6989252.5600000005,49.993273,1.556816,14.939999999999998,0.6664129333481765
428,486695,598389.86,7028221.62,50.343481,1.574381,15.14,17.092159866524717
429,492669,683234.25,6952112.9,49.667894,2.767886,26.120000000000005,0.7536808522927392
430,492982,684269.9500000001,6956297.44,49.705521,2.782065,11.72,4.255247624952411
431,492995,647099.6900000001,6974440.58,49.866509,2.264761,13.28,1.007035498344681
432,493288,706169.26,6984363.100000001,49.957826,3.085896,38.94,16.317910125557795
433,493418,664785.42,6985275.11,49.965066,2.509624,37.68000000000001,2.7409463630392445
434,493486,604233.54,7020258.32,50.272914,1.658251,33.370000000000005,1.8398789397792183
435,494183,694546.16,6987215.99,49.983458,2.924026,36.620000000000005,2.0568774494989133
436,495231,585482.8200000001,6997801.91,50.068154,1.401975,46.86999999999999,2.404630566789827
437,495354,596909.91,6997382.76,50.066363,1.561503,48.58,0.6787375547314103
438,496106,688775.1,6974161.71,49.866116,2.843993,42.650000000000006,2.7548793644296925
439,496215,675006.34,6989251.58,50.001271,2.651708,51.09,13.507298875381506
440,496255,595465.46,6999576.850000001,50.085827,1.540786,2.510000000000005,34.47024091165952
441,496287,664935.18,6978473.65,49.903979,2.512295,15.180000000000003,0.621231951545683
442,497367,652783.14,7007707.58,50.165748,2.339884,14.459999999999994,0.2645954880159893
443,498390,652804.18,6956934.8100000005,49.709687,2.346056,37.35000000000001,5.597676702102167
444,498959,640945.09,6988160.29,49.9892,2.17724,15.860000000000014,3.925398801800831
445,499012,675817.6900000001,6988997.51,49.99902,2.663029,27.05,2.739031163331177
446,500101,654110.75,6974502.71,49.867615,2.362193,9.79,12.918713288340918
447,501509,663691.7000000001,6964375.05,49.777252,2.496251,37.58999999999999,10.454766163421455
448,501523,602708.79,7025345.41,50.318347,1.635662,35.12,7.714114786601423
449,502928,645795.29,6979873.07,49.915198,2.245912,41.84,10.539050371694085
450,508958,686296.5896996916,6968910.177996179,49.818889,2.809722,,0.0
451,509375,656697.52,6954302.23,49.68631,2.400277,15.139999999999986,0.4265365510341803
452,509710,685531.7000000001,6964045.91,49.77517,2.799273,40.50999999999999,0.3213807079773522
453,512985,647504.79,6990382.84,50.009742,2.268338,7.349999999999994,19.71670932991681
454,516764,618056.9,7001710.88,50.108335,1.855662,39.83,12.301420872504409
455,517064,614748.89,7005020.66,50.137617,1.808775,50.54,15.331434145583486
456,517258,647650.41,6978912.49,49.906726,2.271842,14.960000000000004,14.196961363121815
457,517564,592822.43,7010131.67,50.180154,1.501104,40.330000000000005,1.3570374261193665
458,519482,662207.93,6953725.82,49.681483,2.476645,35.86999999999999,21.25406522546935
459,521662,648489.33,6982213.61,49.936447,2.283093,25.3,7.031133098301337
460,522836,645707.75,6981910.34,49.93349,2.244423,13.380000000000004,13.55824251781223
461,529415,650264.77,6978563.5600000005,49.903802,2.308247,12.010000000000003,22.18736377923726
462,530781,619544.3,6989081.21,49.995105,1.878934,15.540000000000006,0.6136533830814224
463,530883,599598.03,7021223.350000001,50.280853,1.593077,18.3,2.678887726208485
464,531215,668229.1469856909,7004020.890967562,50.133611,2.556111,,0.0
465,538323,683921.88,6959416.8100000005,49.73354,2.777121,9.550000000000011,14.98552132599422
466,546663,632516.13,6994000.140000001,50.040804,2.058847,6.4950000000000045,35.91503838315651
467,553623,588412.58,7001142.49,50.098676,1.441927,35.709999999999994,0.8800304968422494
468,555622,649564.41,6978292.09,49.901308,2.29854,15.53,10.325101679063009
469,560055,629894.4400000001,6969232.8,49.818053,2.026546,37.59,8.680305050223113
470,560069,661189.99,6969728.12,49.825196,2.461036,26.06,1.5835331933311063
471,560515,614142.74,7019323.45,50.265954,1.797262,25.000000000000007,13.761039428808589
472,567326,649655.85,6977251.2,49.891965,2.29994,14.799999999999995,4.91839820759525
473,568467,655312.1,6961434.95,49.750301,2.380315,25.72,3.734530416526006
474,573554,649809.31,6975884.08,49.879697,2.302242,15.730000000000004,3.153369062359835
475,573924,690212.24,6985052.09,49.963969,2.863706,47.290000000000006,11.194595784121807
476,587183,689307.5000086,6979119.40456692,49.910662,2.851263,,0.0
477,590447,612320.1900000001,6984844.09,49.956088,1.779202,24.879999999999995,7.218868964554093
478,594846,649092.56,6977338.2700000005,49.892703,2.292097,40.0,12.322507777111593
479,601450,684932.30001211,6955693.00458242,49.700106,2.791264,,0.0
480,602295,651631.63,6991839.71,50.023157,2.32568,42.50999999999999,15.748516006223792
481,605710,674326.9630279207,6989546.131779952,50.003889,2.642222,,0.0
482,617870,644657.54,6962821.43,49.761917,2.232391,42.01000000000002,1.2765727985583215
483,618076,664082.49,6980450.42,49.921688,2.500261,6.110000000000007,28.547876434843253
484,621993,626349.88,6963822.94,49.769051,1.978305,50.620000000000005,0.5562069526123476
485,629019,705756.33,6960567.22,49.744054,3.079812,40.97,2.37004553828453
486,632277,656336.23,6966787.640000001,49.798462,2.393947,12.740000000000007,0.2173748782920718
487,633319,685740.79,6965641.99,49.789514,2.802118,5.430000000000007,1.6351158504605807
488,634308,666343.66,6973809.97,49.862161,2.532269,5.070000000000007,7.62124622695212
489,640138,654175.22,7005882.21,50.14946,2.359552,8.870000000000005,7.876642260148117
490,640662,689659.81,6988547.57,49.995357,2.855924,24.0,0.8154473065658163
491,643446,651150.4400000001,7001533.47,50.110179,2.317805,31.17999999999998,11.132617880142485
492,646178,598026.72,7003193.09,50.118719,1.575621,14.130000000000004,0.44377404648796
493,646725,643235.89,6986559.41,49.975031,2.209377,28.130000000000003,5.984168694962249
494,647521,691261.72,6990167.08,50.009928,2.87821,70.74000000000001,0.6093951101578866
495,650117,699495.10000041,6979900.50456639,49.917769,2.992976,,0.0
496,664334,684536.33,6971817.38,49.844966,2.785171,35.96000000000001,12.833431516354803
497,668824,591086.88,7000061.62,50.089438,1.479549,35.000000000000014,0.4527307659904729
498,677924,634162.13,6969591.74,49.821736,2.085742,30.03,0.3566587490575992
499,682102,602179.46,7010003.08,50.180525,1.631967,2.530000000000001,27.55172962069528
500,683244,609919.9656748167,6972050.094057231,49.840833,1.748611,,0.0
501,685529,604678.5700000001,7016595.24,50.240095,1.665353,32.29,17.951178345394545
502,690774,647511.70004223,6982085.70456488,49.935218,2.269504,,0.0
503,695366,650082.63,6976537.87,49.885591,2.305961,13.639999999999992,10.036342455420868
504,695381,651035.67,6979095.18,49.908638,2.318905,26.620000000000005,3.2117252057218737
505,697990,649760.79,6979372.37,49.911028,2.301138,14.059999999999995,20.276189088167573
506,698402,656776.13,6999715.82,50.094267,2.396559,32.920000000000016,0.5067127956039107
507,698408,648556.81,6994138.99,50.043564,2.282524,34.95000000000002,5.5006227688852585
508,700789,624643.56,7005284.600000001,50.141249,1.946968,30.00999999999999,15.475249842929268
509,702003,675083.35,6988090.26,49.990843,2.652852,15.079999999999998,5.442342001703234
510,703972,645192.4,6977284.100000001,49.89189,2.237873,30.10000000000001,14.492382778862368
511,707978,682403.6,6947174.640000001,49.623497,2.756597,45.46000000000001,1.722268597495344
512,709400,688439.4,6975324.45,49.876556,2.839295,50.02000000000001,1.971935791279924
513,730734,668036.53,6955135.67,49.694471,2.55725,40.52000000000001,3.6020680774204585
514,738362,699808.85,6964703.850000001,49.781246,2.997348,30.010000000000005,0.2089208962880929
515,739325,650883.5,6970284.04,49.829474,2.317847,6.649999999999992,5.770396175258933
516,739396,650641.1900000001,6989516.11,50.002211,2.312155,15.669999999999987,15.975680278084164
517,742978,606389.18,6990942.15,50.010003,1.695234,11.670000000000002,3.1627260465976352
518,744897,602519.91,6984010.13,49.947161,1.642974,15.199999999999989,8.989025715358668
519,758691,662071.9,6973774.22,49.861598,2.472908,36.05,0.5250347402795491
520,759584,694216.77,6980262.28,49.920993,2.919537,31.26,14.7541933723941
521,761143,625873.6900000001,6968343.79,49.809609,1.970883,51.19,13.107097773357784
522,771841,695370.4243671697,6983088.419698877,49.946389,2.935556,,0.0
523,788587,679735.13,6998215.99,50.081954,2.717157,50.02000000000001,15.238152627652834
524,797539,627718.29,6960703.88,49.741187,1.997835,2.1299999999999955,19.156091963124112
525,801449,693958.1,6971512.49,49.842387,2.916067,29.97,0.4002701984814867
526,801605,625113.7000000001,7016568.43,50.242623,1.951443,29.989999999999995,0.3820311774109706
527,801845,629421.63,7004695.47,50.136513,2.013832,35.93999999999998,1.6370113375999182
528,806159,627702.92,6997229.74,50.069275,1.991152,34.47999999999999,12.378342441354633
529,814908,633192.40005377,6992023.50455806,50.023124,2.068603,,0.0
530,816571,669813.6639200223,6950269.485082626,49.650833,2.582222,,0.0
531,816577,675817.9500000001,6988995.25,49.999,2.663033,25.89999999999999,1.060044153584399
532,816599,694378.03,6992273.82,50.028886,2.921614,53.47,3.766219070526744
533,817105,647829.41,6977485.8,49.893925,2.274514,59.97,6.385436603996089
534,817107,651925.33,6974999.26,49.871913,2.331762,6.310000000000002,17.475814509331443
535,817111,633414.3,6957728.69,49.71508,2.077283,39.61,2.652112184488306
536,817113,674216.51,6955950.100000001,49.702071,2.642801,34.92,14.142787820758606
537,817115,593476.14,6991508.61,50.013042,1.515141,35.75,0.8313750313210889
538,817132,648260.83,6976699.600000001,49.886898,2.280612,15.86999999999999,6.603025080735448
539,817140,618618.22,6979534.78,49.909243,1.867939,30.079999999999984,0.7247545029827439
540,817142,610862.01,6976752.13,49.883203,1.760671,29.950000000000003,20.141784729173537
541,817178,655306.9400000001,6974567.66,49.868284,2.378811,17.570000000000007,3.1703425233238733
542,817319,649417.49,6974930.44,49.871099,2.296913,14.720000000000011,2.6456724866160903
543,817359,616515.83,7001478.04,50.106042,1.834192,42.02,7.922214413267858
544,817403,610564.89,7018139.0600000005,50.254821,1.747413,49.86,0.1232546194070976
545,817420,683159.63,6955987.53,49.702707,2.766695,12.430000000000009,16.84914795233
546,817422,649502.26,6980907.9,49.9248,2.297352,15.259999999999998,30.540587149651827
547,817424,696470.41,6980744.08,49.925337,2.950888,20.67,7.694058388804121
548,832948,679760.58,6988466.49,49.994389,2.717998,12.909999999999997,42.21083426740392
549,850136,585375.01,6997069.49,50.061557,1.400678,24.85,14.98695015631989
550,851972,619707.20006465,7009961.40454549,50.182633,1.877067,,0.0
551,884835,650719.9400000001,6975323.92,49.874736,2.314968,26.989999999999995,2.7793397023813338
552,953437,676055.5307185992,6992940.514296128,50.034444,2.666111,,0.0
553,954401,632372.76,6984595.8100000005,49.956324,2.058412,15.029999999999994,0.7475275740170111
554,993841,589299.1,7001813.640000001,50.104858,1.454119,52.69999999999999,0.771051679193596
